,m4p,m4pdf
1,106.565908688987,0.0493751802498554
2,103.682573136786,0.0557782810893913
3,103.809658951068,0.0619510947301833
4,101.371583124988,0.0588041322182591
5,97.9034149375705,0.0630216996410251
6,98.2965125822694,0.0767431993230627
7,98.247886236049,0.080772437267153
8,98.0520897086355,0.0776594868697376
9,97.4755961867927,0.0746183814634928
10,98.916032281121,0.0828645717964312
11,98.4686402442988,0.092247805899039
12,96.5645172188168,0.0399739005952158
13,89.4487163632371,0.0395500483066385
14,81.7331719866367,0.0663627917262172
15,83.9935822596204,0.0917139118109431
16,83.3301541095702,0.0597833330360248
17,86.8778853243753,0.0206003114851767
18,94.1864026876877,0.0317067479014708
19,99.1518727326334,0.0832045227444286
20,99.1117469776085,0.0751866890612611
21,100.227415806545,0.0843269092299878
22,99.9302552123694,0.0362274430972439
23,105.339706853401,0.0895443362124718
24,105.18568600767,0.0858440689254089
25,106.168539688879,0.079706710615142
26,107.448076976359,0.082579065803942
27,106.718599708516,0.0719318967350679
28,108.637597728201,0.0833617551550237
29,108.940923581855,0.083818017193687
30,107.109236159242,0.0735603729772171
31,110.153236978858,0.0787597500530073
32,111.360436150812,0.0916684076993362
33,112.186361699243,0.0854041971630854
34,114.586044333303,0.0678832458853501
35,118.141630765208,0.0504755928659208
36,122.284574108323,0.0863640187540737
37,123.7621937723,0.0853763781351994
38,127.156155935192,0.017607451716994
39,119.477716404658,0.0446698979470192
40,113.155709687403,0.0836388561691239
41,115.081953586523,0.073116034754437
42,118.788132883634,0.087832312277423
43,121.931335596941,0.102428656684854
44,121.935552289587,0.071510196327461
45,126.36258882309,0.0755016263874437
46,130.916671483412,0.0941657162124298
47,129.713396867043,0.0643046924623437
48,125.111344534271,0.067455684268693
49,129.060770566261,0.0798455538373744
50,132.78367290644,0.091935910444539
51,136.450810134171,0.0574519330261579
52,142.210269767513,0.0983031439901006
53,141.569410306909,0.0749146417276291
54,145.68269175246,0.00235376667702331
55,133.971519112078,0.00130238250428358
56,117.622275425531,0.073246166057563
57,121.434537458105,0.0625579266498837
58,117.144574387105,0.0602647585574604
59,113.242067068311,0.0664403913928931
60,119.053006649274,0.0948855101358996
61,121.339808044459,0.0873549066064961
62,120.393403129924,0.0882871873721711
63,124.004985553584,0.0714185056006495
64,122.264724178333,0.0754550721938988
65,118.646126721781,0.0427416823831655
66,111.907730410963,0.0543328040934671
67,104.764884577266,0.0962199891477776
68,105.209353216336,0.102864109730994
69,103.762468516516,0.0936373466498633
70,102.192397089964,0.0746838450375117
71,105.083011674562,0.0573835282344747
72,109.282757276534,0.0843498038380414
73,106.006545535806,0.0967661368988415
74,103.938361890825,0.0568790916535186
75,107.518238465639,0.0913214346501823
76,105.91738565608,0.0821984223586143
77,107.527784857933,0.0896255836116901
78,106.956087952223,0.0928586114075928
79,106.469390483628,0.0829851583563168
80,107.972617555604,0.0863104115189432
81,108.837202946568,0.0707233418428922
82,111.921714712284,0.0451689320380517
83,116.480140427892,0.0923829692526015
84,115.826764159389,0.0416459228953691
85,120.948689366982,0.0737682053289558
86,124.395977095879,0.0819239029870083
87,122.823253070576,0.0981640952062151
88,121.192073404225,0.0691017050092895
89,125.287747614705,0.0657465471858579
90,121.654549545691,0.0819714085585511
91,118.548884584755,0.0802139249222061
92,121.326268813879,0.112918813269805
93,123.407063029778,0.0642912112931281
94,128.209672218121,0.0515159850150077
95,134.781138426218,0.0994089870782732
96,134.215466143921,0.0764655983448733
97,131.430866389028,0.108125360960701
98,131.044275626108,0.0524880309666999
99,125.844613951157,0.088342594970784
100,122.332692078326,0.0540944758695067
101,116.258080072283,0.0797786753796141
102,119.277748112805,0.106306320899087
103,121.241322439723,0.0821740614701577
104,125.360721328816,0.0633825485387514
105,121.690949385798,0.105112407807051
106,122.529831660533,0.0622350651361627
107,118.585688070448,0.106625076498439
108,118.953624585581,0.108394404150224
109,118.823179973285,0.103779651635624
110,120.155372836485,0.0813070081326465
111,116.675544908086,0.0948869117490593
112,118.403198250119,0.110436623980465
113,119.322592401998,0.104047992459987
114,118.787030005184,0.0657009787215073
115,114.678508109515,0.0392943260239219
116,107.663401037801,0.093164042812043
117,108.501677391149,0.101697500582432
118,107.628843519737,0.0994132295113962
119,105.625566382194,0.107503275122566
120,106.462494483415,0.0872257208805996
121,108.846274896544,0.103113229718495
122,106.812294775771,0.0289629537042883
123,112.613252618867,0.0752434372608651
124,109.722628796034,0.114730224742681
125,108.216578078258,0.0941064499190317
126,110.221553771078,0.112897938695018
127,110.344319478464,0.109617288709025
128,108.191385859929,0.073319681349628
129,104.698490761548,0.114184311952178
130,102.98101022379,0.113597988772576
131,102.916833574001,0.0992610343882309
132,105.011754558121,0.110362171392853
133,106.024783532587,0.107644570460492
134,107.772060742549,0.10735524021893
135,106.731725104828,0.101463649068227
136,109.459908804417,0.0892430362007648
137,112.721213117408,0.0945653120916901
138,110.595545979361,0.109837827246653
139,110.623458064753,0.0543645152905892
140,115.86039744407,0.0875717317520801
141,118.835960131503,0.114050418454284
142,118.790122619521,0.0740920478164706
143,115.186748043106,0.0826940408190524
144,117.826611136221,0.117957144318285
145,117.217065469626,0.123444332364951
146,116.532559202398,0.0392821593187808
147,110.626232370527,0.0603541197688498
148,114.302266991173,0.114367789062287
149,116.261295738305,0.123218617613046
150,116.347869514243,0.113181222578997
151,117.65520603734,0.125636992315525
152,118.546827941172,0.115997234680276
153,116.714926591265,0.0906247156238588
154,116.760603073014,0.062543905786772
155,121.088508992667,0.102301512464645
156,121.147192580862,0.0615526104926674
157,116.278437660834,0.0808248924289029
158,118.784935854223,0.0988090122445228
159,121.421314950847,0.115522481297734
160,123.537197521265,0.105408959091554
161,121.720501621422,0.0319307468166353
162,116.161196004826,0.128618987046551
163,114.422070913692,0.119015673255918
164,115.446875887206,0.0437609459025965
165,111.13147455119,0.106813843615837
166,111.80767117201,0.0525911253776601
167,107.325893954768,0.140680660338281
168,106.766567490491,0.0168354178526953
169,100.386381934598,0.107982283200372
170,102.185670488014,0.111672584196176
171,103.249396225996,0.0629070949961676
172,107.187269930957,0.138026956127162
173,106.221280136225,0.0787461476476319
174,108.897319620319,0.0967499983253716
175,106.911157493011,0.00772397601007576
176,99.0447525548637,0.0990522897602089
177,95.4214643986956,0.051862717935601
178,89.194504019653,0.118061938504887
179,89.0768967052725,0.0683705020748173
180,93.0173175874521,0.0415383975241458
181,98.8382046354719,0.13443187549108
182,99.9141691788967,0.0685762156021909
183,96.1567095809699,0.129803409165209
184,94.6858961943223,0.130386960055653
185,93.8649983495242,0.0804884242010639
186,94.0153669047985,0.0640343099031003
187,91.0820036361885,0.0599602043029818
188,89.3278080576404,0.0598528674021324
189,88.9136224258627,0.054099797785077
190,88.8427683484599,0.0505233988953048
191,91.6632646700336,0.0473773859489484
192,90.7279798112961,0.0458363606495194
193,89.9061736408751,0.04045925826849
194,92.7802167035643,0.0420366393364794
195,91.2546707261536,0.0399531779343284
196,90.997403132889,0.0361160255033266
197,88.524285167544,0.0371589906116133
198,85.8243684020339,0.038943944734916
