,m4p,m4pdf
1,105.61028282356,0.0524816193576677
2,103.820465545582,0.054969637578086
3,103.513512340728,0.0539173446164804
4,101.445612667864,0.0524917445218155
5,97.9512000092543,0.0544235305143752
6,98.8532403135842,0.0564930082780786
7,98.5675649652139,0.056613301611316
8,98.3052675087694,0.0528921732047939
9,97.5936493366094,0.0532658525354477
10,98.9089444836861,0.0567704613453984
11,98.5666324922173,0.0581267345161422
12,96.7823674677839,0.039690114138518
13,88.7687220140047,0.0448804105989651
14,82.1627908593974,0.0565806101488085
15,81.8529030690894,0.0531235192411572
16,81.5812069302776,0.0416650393916246
17,86.086156196183,0.026450873744698
18,94.5753568495376,0.0391775267397289
19,99.1569084025426,0.0572624348253934
20,99.6473434763844,0.0581189683522726
21,101.220499395791,0.0613463631462624
22,100.575618642526,0.0447482233117345
23,106.136012980665,0.0619818245141265
24,106.40841723438,0.0626704785908949
25,107.137458812091,0.0575371328340624
26,107.841071321906,0.0581064138567348
27,107.158005016851,0.0562219016188071
28,110.035628816096,0.0583922306006075
29,109.27716654371,0.0567703700778391
30,106.738676727537,0.0543995446710882
31,111.124250326146,0.0568586352467959
32,112.001213229052,0.0598530595040843
33,111.695994290745,0.0552223994907516
34,114.587144530317,0.052776560821963
35,119.652053629023,0.0526008812326073
36,122.839746991959,0.0624166112827032
37,124.479274189743,0.0604755371617457
38,127.093453520762,0.0291735759513198
39,119.360647685274,0.0444548854944193
40,113.816067528146,0.0605156475617213
41,114.913667663316,0.0557712536872314
42,118.783789778607,0.0588233120919349
43,121.168148107128,0.0666726052647883
44,121.24688372153,0.0522946817889544
45,125.082806790459,0.0510584665871706
46,130.165671828959,0.0663839004459403
47,129.728554930191,0.0550337553927974
48,126.809570028068,0.0645626203882034
49,129.749565786948,0.0625457988869321
50,133.240663078072,0.0669734465008647
51,135.726364212485,0.0484154142686168
52,141.232288716922,0.0630352930661817
53,142.224495582207,0.0645337772946688
54,145.282256211574,0.0137219742562035
55,134.11361942988,0.00991035641985221
56,120.083811138259,0.0627746236961448
57,123.011556783898,0.0440989952896991
58,116.52935287485,0.0562233047421494
59,113.259370674665,0.0551621303104873
60,118.690063747289,0.0615706882500339
61,121.667902276774,0.0592230451342603
62,119.718235218174,0.0578419167582061
63,124.947761698268,0.0483783757759592
64,123.519457555289,0.0480950814033426
65,118.514752325087,0.0444427908297722
66,114.271886091754,0.0355959617754101
67,106.48887084428,0.0556836894292897
