,x1,x2,x3,y
0,248.99000000000007,251.54249999999996,251.52000000000004,241.25857142857143
1,241.25857142857143,248.99000000000007,251.54249999999996,237.2090909090909
2,237.2090909090909,241.25857142857143,248.99000000000007,237.70000000000002
3,237.70000000000002,237.2090909090909,241.25857142857143,214.7238095238095
4,214.7238095238095,237.70000000000002,237.2090909090909,203.78333333333333
5,203.78333333333333,214.7238095238095,237.70000000000002,202.8261904761905
6,202.8261904761905,203.78333333333333,214.7238095238095,199.91111111111113
7,199.91111111111113,202.8261904761905,203.78333333333333,184.84999999999997
8,184.84999999999997,199.91111111111113,202.8261904761905,178.87631578947372
9,178.87631578947372,184.84999999999997,199.91111111111113,175.61904761904765
10,175.61904761904765,178.87631578947372,184.84999999999997,166.68750000000003
11,166.68750000000003,175.61904761904765,178.87631578947372,167.95000000000002
12,167.95000000000002,166.68750000000003,175.61904761904765,158.4909090909091
13,158.4909090909091,167.95000000000002,166.68750000000003,153.99999999999997
14,153.99999999999997,158.4909090909091,167.95000000000002,154.7736842105263
15,154.7736842105263,153.99999999999997,158.4909090909091,156.02095238095237
16,156.02095238095237,154.7736842105263,153.99999999999997,162.625
17,162.625,156.02095238095237,154.7736842105263,162.23181818181823
18,162.23181818181823,162.625,156.02095238095237,154.69999999999996
19,154.69999999999996,162.23181818181823,162.625,153.4677777777778
20,153.4677777777778,154.69999999999996,162.23181818181823,151.5457142857143
21,151.5457142857143,153.4677777777778,154.69999999999996,142.99
22,142.99,151.5457142857143,153.4677777777778,140.52499999999998
23,140.52499999999998,142.99,151.5457142857143,144.47954545454544
24,144.47954545454544,140.52499999999998,142.99,150.32954545454547
25,150.32954545454547,144.47954545454544,140.52499999999998,147.55714285714288
26,147.55714285714288,150.32954545454547,144.47954545454544,143.06052631578947
27,143.06052631578947,147.55714285714288,150.32954545454547,143.53333333333333
28,143.53333333333333,143.06052631578947,147.55714285714288,135.32941176470587
29,135.32941176470587,143.53333333333333,143.06052631578947,128.46818181818182
30,128.46818181818182,135.32941176470587,143.53333333333333,127.34444444444443
31,127.34444444444443,128.46818181818182,135.32941176470587,129.0578947368421
32,129.0578947368421,127.34444444444443,128.46818181818182,127.27954545454546
33,127.27954545454546,129.0578947368421,127.34444444444443,124.95578947368418
34,124.95578947368418,127.27954545454546,129.0578947368421,124.76055555555553
35,124.76055555555553,124.95578947368418,127.27954545454546,127.1359090909091
36,127.1359090909091,124.76055555555553,124.95578947368418,132.98499999999999
37,132.98499999999999,127.1359090909091,124.76055555555553,133.62739130434784
38,133.62739130434784,132.98499999999999,127.1359090909091,134.35263157894738
39,134.35263157894738,133.62739130434784,132.98499999999999,129.01899999999998
40,129.01899999999998,134.35263157894738,133.62739130434784,123.26388888888889
41,123.26388888888889,129.01899999999998,134.35263157894738,123.57619047619049
42,123.57619047619049,123.26388888888889,129.01899999999998,127.23157894736842
43,127.23157894736842,123.57619047619049,123.26388888888889,127.88888888888889
44,127.88888888888889,127.23157894736842,123.57619047619049,130.3095238095238
45,130.3095238095238,127.88888888888889,127.23157894736842,132.08100000000002
46,132.08100000000002,130.3095238095238,127.88888888888889,138.11842105263156
47,138.11842105263156,132.08100000000002,130.3095238095238,143.79318181818178
48,143.79318181818178,138.11842105263156,132.08100000000002,140.7225
49,140.7225,143.79318181818178,138.11842105263156,141.1130434782609
50,141.1130434782609,140.7225,143.79318181818178,144.99473684210525
51,144.99473684210525,141.1130434782609,140.7225,141.945
52,141.945,144.99473684210525,141.1130434782609,143.51749999999998
53,143.51749999999998,141.945,144.99473684210525,143.66249999999997
54,143.66249999999997,143.51749999999998,141.945,145.08684210526317
55,145.08684210526317,143.66249999999997,143.51749999999998,145.58777777777777
56,145.58777777777777,145.08684210526317,143.66249999999997,153.08333333333331
57,153.08333333333331,145.58777777777777,145.08684210526317,158.47894736842102
58,158.47894736842102,153.08333333333331,145.58777777777777,153.71499999999997
59,153.71499999999997,158.47894736842102,153.08333333333331,153.77142857142857
60,153.77142857142857,153.71499999999997,158.47894736842102,149.23333333333335
61,149.23333333333335,153.77142857142857,153.71499999999997,147.4217391304348
62,147.4217391304348,149.23333333333335,153.77142857142857,138.74166666666667
63,138.74166666666667,147.4217391304348,149.23333333333335,129.66190476190474
64,129.66190476190474,138.74166666666667,147.4217391304348,129.18421052631575
65,129.18421052631575,129.66190476190474,138.74166666666667,133.54999999999998
66,133.54999999999998,129.18421052631575,129.66190476190474,133.90263157894734
67,133.90263157894734,133.54999999999998,129.18421052631575,130.48888888888888
68,130.48888888888888,133.90263157894734,133.54999999999998,136.99578947368423
69,136.99578947368423,130.48888888888888,133.90263157894734,137.10476190476192
70,137.10476190476192,136.99578947368423,130.48888888888888,138.044
71,138.044,137.10476190476192,136.99578947368423,139.7915
72,139.7915,138.044,137.10476190476192,137.9431818181818
73,137.9431818181818,139.7915,138.044,136.88954545454544
74,136.88954545454544,137.9431818181818,139.7915,134.45000000000002
75,134.45000000000002,136.88954545454544,137.9431818181818,130.80476190476188
76,130.80476190476188,134.45000000000002,136.88954545454544,129.625
77,129.625,130.80476190476188,134.45000000000002,128.11249999999998
78,128.11249999999998,129.625,130.80476190476188,125.10555555555555
79,125.10555555555555,128.11249999999998,129.625,127.45999999999998
80,127.45999999999998,125.10555555555555,128.11249999999998,132.7
81,132.7,127.45999999999998,125.10555555555555,133.5525
82,133.5525,132.7,127.45999999999998,130.65833333333336
83,130.65833333333336,133.5525,132.7,126.80772727272729
84,126.80772727272729,130.65833333333336,133.5525,125.69409090909089
85,125.69409090909089,126.80772727272729,130.65833333333336,126.31428571428573
86,126.31428571428573,125.69409090909089,126.80772727272729,122.70105263157893
87,122.70105263157893,126.31428571428573,125.69409090909089,121.04904761904766
88,121.04904761904766,122.70105263157893,126.31428571428573,123.86470588235294
89,123.86470588235294,121.04904761904766,122.70105263157893,124.03380952380952
90,124.03380952380952,123.86470588235294,121.04904761904766,124.96833333333332
91,124.96833333333332,124.03380952380952,123.86470588235294,120.95277777777775
92,120.95277777777775,124.96833333333332,124.03380952380952,117.07304347826089
93,117.07304347826089,120.95277777777775,124.96833333333332,112.39000000000001
94,112.39000000000001,117.07304347826089,120.95277777777775,110.40294117647056
95,110.40294117647056,112.39000000000001,117.07304347826089,107.33809523809524
96,107.33809523809524,110.40294117647056,112.39000000000001,107.68333333333335
97,107.68333333333335,107.33809523809524,110.40294117647056,103.71136363636364
98,103.71136363636364,107.68333333333335,107.33809523809524,105.32105263157895
99,105.32105263157895,103.71136363636364,107.68333333333335,106.91899999999998
100,106.91899999999998,105.32105263157895,103.71136363636364,107.80833333333334
101,107.80833333333334,106.91899999999998,105.32105263157895,109.65149999999998
102,109.65149999999998,107.80833333333334,106.91899999999998,111.52105263157895
103,111.52105263157895,109.65149999999998,107.80833333333334,106.27222222222224
104,106.27222222222224,111.52105263157895,109.65149999999998,105.13863636363635
105,105.13863636363635,106.27222222222224,111.52105263157895,103.52649999999998
106,103.52649999999998,105.13863636363635,106.27222222222224,103.97222222222221
107,103.97222222222221,103.52649999999998,105.13863636363635,102.72409090909092
108,102.72409090909092,103.97222222222221,103.52649999999998,98.49750000000002
109,98.49750000000002,102.72409090909092,103.97222222222221,99.84782608695654
110,99.84782608695654,98.49750000000002,102.72409090909092,98.78631578947369
111,98.78631578947369,99.84782608695654,98.49750000000002,98.4215
112,98.4215,98.78631578947369,99.84782608695654,97.94666666666666
113,97.94666666666666,98.4215,98.78631578947369,100.1235
114,100.1235,97.94666666666666,98.4215,99.74526315789474
115,99.74526315789474,100.1235,97.94666666666666,98.31105263157893
116,98.31105263157893,99.74526315789474,100.1235,90.78863636363636
117,90.78863636363636,98.31105263157893,99.74526315789474,83.66052631578945
118,83.66052631578945,90.78863636363636,98.31105263157893,85.24684210526314
119,85.24684210526314,83.66052631578945,90.78863636363636,84.52954545454544
120,84.52954545454544,85.24684210526314,83.66052631578945,87.35249999999999
121,87.35249999999999,84.52954545454544,85.24684210526314,94.54782608695653
122,94.54782608695653,87.35249999999999,84.52954545454544,100.66052631578948
123,100.66052631578948,94.54782608695653,87.35249999999999,100.67250000000001
124,100.67250000000001,100.66052631578948,94.54782608695653,101.9175
125,101.9175,100.67250000000001,100.66052631578948,101.81499999999998
126,101.81499999999998,101.9175,100.67250000000001,105.83578947368423
127,105.83578947368423,101.81499999999998,101.9175,105.75842105263159
128,105.75842105263159,105.83578947368423,101.81499999999998,105.85500000000002
129,105.85500000000002,105.75842105263159,105.83578947368423,107.46333333333334
130,107.46333333333334,105.85500000000002,105.75842105263159,106.446
131,106.446,107.46333333333334,105.85500000000002,108.85799999999999
132,108.85799999999999,106.446,107.46333333333334,109.29045454545454
133,109.29045454545454,108.85799999999999,106.446,107.75181818181817
134,107.75181818181817,109.29045454545454,108.85799999999999,109.79222222222224
135,109.79222222222224,107.75181818181817,109.29045454545454,112.3947619047619
136,112.3947619047619,109.79222222222224,107.75181818181817,112.24666666666668
137,112.24666666666668,112.3947619047619,109.79222222222224,113.76473684210525
138,113.76473684210525,112.24666666666668,112.3947619047619,118.04111111111109
139,118.04111111111109,113.76473684210525,112.24666666666668,122.91833333333335
140,122.91833333333335,118.04111111111109,113.76473684210525,122.58842105263162
141,122.58842105263162,122.91833333333335,118.04111111111109,125.50809523809524
142,125.50809523809524,122.58842105263162,122.91833333333335,119.14099999999999
143,119.14099999999999,125.50809523809524,122.58842105263162,114.20476190476191
144,114.20476190476191,119.14099999999999,125.50809523809524,115.22476190476192
145,115.22476190476192,114.20476190476191,119.14099999999999,117.90095238095239
146,117.90095238095239,115.22476190476192,114.20476190476191,120.74473684210527
147,120.74473684210527,117.90095238095239,115.22476190476192,121.09285714285713
148,121.09285714285713,120.74473684210527,117.90095238095239,125.2175
149,125.2175,121.09285714285713,120.74473684210527,129.43499999999997
150,129.43499999999997,125.2175,121.09285714285713,129.48888888888888
151,129.48888888888888,129.43499999999997,125.2175,125.9961111111111
152,125.9961111111111,129.48888888888888,129.43499999999997,128.6913636363636
153,128.6913636363636,125.9961111111111,129.48888888888888,131.75300000000001
154,131.75300000000001,128.6913636363636,125.9961111111111,134.89666666666668
155,134.89666666666668,131.75300000000001,128.6913636363636,140.56727272727272
156,140.56727272727272,134.89666666666668,131.75300000000001,140.7352380952381
157,140.7352380952381,140.56727272727272,134.89666666666668,144.6685714285714
158,144.6685714285714,140.7352380952381,140.56727272727272,134.73000000000002
159,134.73000000000002,144.6685714285714,140.7352380952381,121.57428571428571
160,121.57428571428571,134.73000000000002,144.6685714285714,120.44411764705883
161,120.44411764705883,121.57428571428571,134.73000000000002,117.62250000000002
162,117.62250000000002,120.44411764705883,121.57428571428571,113.15500000000003
163,113.15500000000003,117.62250000000002,120.44411764705883,116.79388888888889
