,mfp,mfpdf
1,121.453666754436,0.0824321763943033
2,125.179750734514,0.0696597976634578
3,122.672674364629,0.0937826801932939
4,122.521425125929,0.0843729899165314
5,125.237287296914,0.0661696740607279
6,122.524755484077,0.0641692630564333
7,119.278963408183,0.0916429454569492
8,121.619894024385,0.101173970112597
9,122.908097308747,0.0567541738425564
10,127.481522170496,0.0429098610002834
11,133.939512019423,0.0953798093280173
12,134.296600047115,0.0747532373642733
13,132.154399218395,0.101346483098643
14,131.93479392913,0.0391392911000349
15,127.064842769306,0.0683764857668505
16,123.862553522311,0.0310830224450908
17,116.323408171885,0.0792297808923461
18,118.169741193719,0.0822632967633799
19,121.004072298197,0.0797767117861976
20,123.744725332503,0.0922126218266134
21,121.432410778812,0.097430956840627
22,122.549596452496,0.0624824776396759
23,118.062671422236,0.0921248813388471
24,119.374886482644,0.106841355824848
25,118.069792230605,0.0955134918199385
26,119.839076205308,0.083806639599163
27,116.803772889537,0.0952292954532481
28,118.458391392601,0.106476520052357
29,119.019505613273,0.102171054431156
30,118.685447874539,0.0673584657739203
31,114.864939040486,0.0383928696104773
32,108.662270234151,0.0990916349059539
33,109.278437259798,0.103780683931514
34,106.609465143539,0.103466612649235
35,106.512853733466,0.107466065247171
36,105.456161921583,0.0733979381898223
37,107.802468932144,0.116539044916361
38,106.710734838609,0.0308496392700676
39,112.893965546205,0.0687447731034083
40,109.218363594395,0.0999993961204859
41,109.14215639419,0.102513474637217
42,109.897375385253,0.110670514942475
43,109.963349051414,0.0998555787649879
44,109.100780727598,0.0565853058968284
45,104.64378178024,0.107588643615926
46,103.627379861258,0.10845450595038
47,102.990269297451,0.0959728506889305
48,104.238481022975,0.0971494528712378
49,105.034403516791,0.0888179776492213
50,106.72467974152,0.110845979562007
51,106.714531691659,0.0990665235699182
52,109.103599598348,0.0813080614940251
53,112.303979224715,0.105253073062656
54,110.453992158068,0.126199243209294
55,110.922093869268,0.0581903695470192
56,115.033953325692,0.0703107644856913
57,118.285231375817,0.136156662212628
58,119.811415622564,0.0458844258666602
59,115.39759405298,0.0946354143401882
60,118.528519535752,0.126005305324196
61,117.762764267481,0.129198404888439
62,117.421064930119,0.0145941896455484
63,111.302037515462,0.0742719113308029
