,x1,x2,x3,y
64,129.66190476190474,8.686190476190475,5.9,129.18421052631575
65,129.18421052631575,8.377894736842103,6.2,133.54999999999998
66,133.54999999999998,8.039473684210527,6.3,133.90263157894734
67,133.90263157894734,8.07263157894737,6.4,130.48888888888888
68,130.48888888888888,7.848888888888889,6.6,136.99578947368423
69,136.99578947368423,8.08842105263158,6.8,137.10476190476192
70,137.10476190476192,8.018571428571429,6.7,138.044
71,138.044,8.052000000000003,6.9,139.7915
72,139.7915,8.263499999999999,6.9,137.9431818181818
73,137.9431818181818,8.249545454545455,6.8,136.88954545454544
74,136.88954545454544,7.88318181818182,6.9,134.45000000000002
75,134.45000000000002,7.635000000000001,6.9,130.80476190476188
76,130.80476190476188,7.504761904761903,7.0,129.625
77,129.625,7.397777777777778,7.0,128.11249999999998
78,128.11249999999998,7.0785,7.3,125.10555555555555
79,125.10555555555555,7.0422222222222235,7.3,127.45999999999998
80,127.45999999999998,7.319444444444443,7.4,132.7
81,132.7,7.5200000000000005,7.4,133.5525
82,133.5525,7.443,7.4,130.65833333333336
83,130.65833333333336,7.3549999999999995,7.6,126.80772727272729
84,126.80772727272729,7.243181818181818,7.8,125.69409090909089
85,125.69409090909089,6.8199999999999985,7.7,126.31428571428573
86,126.31428571428573,6.562857142857142,7.6,122.70105263157893
87,122.70105263157893,6.3921052631578945,7.6,121.04904761904766
88,121.04904761904766,6.564761904761904,7.3,123.86470588235294
89,123.86470588235294,6.848823529411766,7.4,124.03380952380952
90,124.03380952380952,6.74952380952381,7.4,124.96833333333332
91,124.96833333333332,6.5616666666666665,7.3,120.95277777777775
92,120.95277777777775,6.232777777777779,7.1,117.07304347826089
93,117.07304347826089,5.960434782608695,7.0,112.39000000000001
94,112.39000000000001,5.953499999999999,7.1,110.40294117647056
95,110.40294117647056,6.02764705882353,7.1,107.33809523809524
96,107.33809523809524,5.929523809523809,7.0,107.68333333333335
97,107.68333333333335,5.776666666666666,6.9,103.71136363636364
98,103.71136363636364,5.663636363636362,6.8,105.32105263157895
99,105.32105263157895,5.343684210526316,6.7,106.91899999999998
100,106.91899999999998,5.305,6.8,107.80833333333334
101,107.80833333333334,5.69,6.6,109.65149999999998
102,109.65149999999998,5.730499999999999,6.5,111.52105263157895
103,111.52105263157895,5.685789473684211,6.6,106.27222222222224
104,106.27222222222224,5.9494444444444445,6.6,105.13863636363635
105,105.13863636363635,6.46,6.5,103.52649999999998
106,103.52649999999998,6.931499999999998,6.4,103.97222222222221
107,103.97222222222221,7.172777777777777,6.1,102.72409090909092
108,102.72409090909092,7.078636363636363,6.1,98.49750000000002
109,98.49750000000002,7.2735,6.1,99.84782608695654
110,99.84782608695654,7.215217391304347,6.0,98.78631578947369
111,98.78631578947369,7.431578947368422,5.9,98.4215
112,98.4215,7.722500000000001,5.8,97.94666666666666
113,97.94666666666666,7.934999999999999,5.6,100.1235
114,100.1235,7.796000000000002,5.5,99.74526315789474
115,99.74526315789474,7.747368421052633,5.6,98.31105263157893
116,98.31105263157893,7.444736842105263,5.4,90.78863636363636
117,90.78863636363636,7.184545454545456,5.4,83.66052631578945
118,83.66052631578945,7.038421052631579,5.8,85.24684210526314
119,85.24684210526314,6.5805263157894744,5.6,84.52954545454544
120,84.52954545454544,6.15,5.6,87.35249999999999
121,87.35249999999999,6.2595,5.7,94.54782608695653
122,94.54782608695653,6.466521739130434,5.7,100.66052631578948
123,100.66052631578948,6.186315789473685,5.6,100.67250000000001
124,100.67250000000001,6.021999999999999,5.5,101.9175
125,101.9175,5.907,5.6,101.81499999999998
126,101.81499999999998,5.698,5.6,105.83578947368423
127,105.83578947368423,5.639473684210526,5.6,105.75842105263159
128,105.75842105263159,5.796842105263157,5.5,105.85500000000002
129,105.85500000000002,6.246,5.5,107.46333333333334
130,107.46333333333334,6.486190476190475,5.6,106.446
131,106.446,6.7090000000000005,5.6,108.85799999999999
132,108.85799999999999,6.8925,5.3,109.29045454545454
133,109.29045454545454,6.850454545454545,5.5,107.75181818181817
134,107.75181818181817,6.616363636363638,5.1,109.79222222222224
135,109.79222222222224,6.811666666666666,5.2,112.3947619047619
136,112.3947619047619,6.512857142857143,5.2,112.24666666666668
137,112.24666666666668,6.171666666666668,5.4,113.76473684210525
138,113.76473684210525,6.2710526315789465,5.4,118.04111111111109
139,118.04111111111109,6.557777777777778,5.3,122.91833333333335
140,122.91833333333335,6.392222222222223,5.2,122.58842105263162
141,122.58842105263162,6.671052631578948,5.2,125.50809523809524
142,125.50809523809524,6.864285714285713,5.1,119.14099999999999
143,119.14099999999999,6.695,4.9,114.20476190476191
144,114.20476190476191,6.475714285714285,5.0,115.22476190476192
145,115.22476190476192,6.1990476190476205,4.9,117.90095238095239
146,117.90095238095239,6.281428571428573,4.8,120.74473684210527
147,120.74473684210527,6.192631578947368,4.9,121.09285714285713
148,121.09285714285713,5.9957142857142856,4.7,125.2175
149,125.2175,5.854375,4.6,129.43499999999997
150,129.43499999999997,5.795499999999999,4.7,129.48888888888888
151,129.48888888888888,5.521111111111111,4.6,125.9961111111111
152,125.9961111111111,5.560555555555556,4.6,128.6913636363636
153,128.6913636363636,5.627727272727273,4.7,131.75300000000001
154,131.75300000000001,5.609,4.3,134.89666666666668
155,134.89666666666668,5.63777777777778,4.4,140.56727272727272
156,140.56727272727272,5.48,4.5,140.7352380952381
157,140.7352380952381,5.444285714285714,4.5,144.6685714285714
158,144.6685714285714,5.313333333333333,4.5,134.73000000000002
159,134.73000000000002,4.783684210526315,4.6,121.57428571428571
160,121.57428571428571,4.498571428571428,4.5,120.44411764705883
161,120.44411764705883,4.82235294117647,4.4,117.62250000000002
162,117.62250000000002,4.615499999999999,4.4,113.15500000000003
163,113.15500000000003,4.705000000000001,4.3,116.79388888888889
164,116.79388888888889,4.991666666666667,4.4,119.77681818181819
165,119.77681818181819,5.210000000000001,4.2,119.80523809523807
166,119.80523809523807,5.161904761904761,4.3,122.15470588235294
167,122.15470588235294,5.5441176470588225,4.2,120.90181818181817
168,120.90181818181817,5.880909090909091,4.3,119.71600000000001
169,119.71600000000001,5.775500000000001,4.3,113.40454545454548
170,113.40454545454548,5.926818181818183,4.2,107.47421052631579
171,107.47421052631579,5.900000000000001,4.2,105.97349999999999
172,105.97349999999999,6.092499999999999,4.1,104.97888888888886
173,104.97888888888886,6.014444444444444,4.1,102.66399999999999
174,102.66399999999999,6.2365,4.0,105.16055555555556
175,105.16055555555556,6.650555555555557,4.0,109.27263157894735
176,109.27263157894735,6.505263157894737,4.1,106.70681818181819
177,106.70681818181819,6.239090909090908,4.0,105.47105263157896
178,105.47105263157896,5.952105263157895,3.8,108.17684210526316
179,108.17684210526316,6.384736842105263,4.0,106.22999999999998
180,106.22999999999998,6.079545454545454,4.0,107.9863157894737
181,107.9863157894737,6.03578947368421,4.0,108.0730434782609
182,108.0730434782609,5.81391304347826,4.1,106.80210526315788
183,106.80210526315788,5.779473684210527,3.9,108.36476190476192
184,108.36476190476192,5.721904761904762,3.9,108.8925
185,108.8925,5.691,3.9,112.17350000000002
186,112.17350000000002,5.2204999999999995,3.9,116.97555555555557
187,116.97555555555557,5.159444444444444,4.2,116.04888888888887
188,116.04888888888887,5.084444444444445,4.2,121.12428571428572
189,121.12428571428572,4.876666666666667,4.3,123.80789473684207
190,123.80789473684207,5.114210526315789,4.4,121.97649999999996
191,121.97649999999996,5.3759999999999994,4.3,122.15333333333331
192,122.15333333333331,5.252380952380953,4.5,124.68900000000001
193,124.68900000000001,5.199999999999999,4.6,121.60739130434781
194,121.60739130434781,4.9504347826086965,4.9,118.776875
195,118.776875,4.711250000000001,5.0,121.28136363636364
196,121.28136363636364,4.537272727272728,5.3,122.35894736842104
197,122.35894736842104,4.595263157894737,5.5,127.16722222222224
198,127.16722222222224,5.027777777777779,5.7,132.685
199,132.685,4.977222222222222,5.7,133.5666666666667
200,133.5666666666667,4.890555555555556,5.7,131.09
201,131.09,5.26,5.7,131.07238095238094
202,131.07238095238094,5.194761904761904,5.9,126.5685
203,126.5685,5.139500000000001,5.8,123.5975
204,123.5975,4.8835,5.8,117.96636363636365
205,117.96636363636365,4.599090909090908,5.8,119.00590909090906
206,119.00590909090906,4.2354545454545445,5.7,120.60000000000001
207,120.60000000000001,3.8572222222222234,5.7,123.86318181818183
208,123.86318181818183,3.913636363636364,5.7,121.55166666666668
209,121.55166666666668,4.036666666666666,5.9,122.37052631578949
210,122.37052631578949,4.031052631578947,6.0,118.67999999999999
211,118.67999999999999,4.01111111111111,5.8,119.20388888888891
212,119.20388888888891,3.882222222222223,5.9,118.56800000000003
213,118.56800000000003,3.7769999999999997,5.9,119.7915
214,119.7915,3.9324999999999997,6.0,117.28399999999999
215,117.28399999999999,3.534000000000001,6.1,118.2642857142857
216,118.2642857142857,3.317619047619048,6.3,118.70571428571432
217,118.70571428571432,3.934285714285715,6.2,118.82666666666665
218,118.82666666666665,4.414285714285715,6.1,115.11315789473684
219,115.11315789473684,4.254736842105263,6.1,109.57954545454545
220,109.57954545454545,4.2636363636363654,6.0,109.231875
221,109.231875,4.278124999999999,5.8,107.9355
222,107.9355,4.2509999999999994,5.7,106.47722222222222
223,106.47722222222222,4.111111111111111,5.7,106.60944444444445
224,106.60944444444445,4.06,5.6,108.62304347826087
225,108.62304347826087,3.8065217391304347,5.8,107.29200000000003
226,107.29200000000003,4.313,5.6,112.52176470588236
227,112.52176470588236,4.724117647058824,5.6,109.44142857142857
228,109.44142857142857,4.717142857142856,5.6,109.39949999999999
229,109.39949999999999,4.4795,5.5,110.355
230,110.355,4.266363636363637,5.4,109.99315789473684
231,109.99315789473684,4.11578947368421,5.4,108.92399999999998
232,108.92399999999998,4.0729999999999995,5.5,104.89500000000002
233,104.89500000000002,4.182777777777779,5.4,103.8445
234,103.8445,4.214,5.4,103.26777777777778
235,103.26777777777778,4.197222222222221,5.3,104.8338888888889
236,104.8338888888889,4.158333333333334,5.4,105.26
237,105.26,4.486190476190477,5.2,107.3595
238,107.3595,4.3245,5.2,106.8561111111111
239,106.8561111111111,4.123888888888889,5.1,108.6318181818182
240,108.6318181818182,3.9845454545454544,5.0,111.95105263157893
241,111.95105263157893,4.163684210526315,5.0,110.72173913043478
242,110.72173913043478,4.248695652173914,4.9,111.15789473684211
243,111.15789473684211,4.184736842105264,5.0,114.81700000000001
244,114.81700000000001,4.4525,5.0,118.43277777777777
245,118.43277777777777,4.525555555555556,5.0,118.7465
246,118.7465,4.462000000000001,4.9,115.5272222222222
247,115.5272222222222,4.407777777777778,4.7,117.86789473684212
248,117.86789473684212,4.561052631578948,4.8,117.31181818181821
249,117.31181818181821,4.717272727272728,4.7,117.02315789473684
250,117.02315789473684,4.982105263157894,4.7,111.46105263157894
251,111.46105263157894,5.098421052631579,4.6,114.53363636363633
252,114.53363636363633,5.0986363636363645,4.6,115.72842105263159
253,115.72842105263159,5.0784210526315805,4.7,115.88043478260867
254,115.88043478260867,4.868260869565218,4.7,117.03526315789475
255,117.03526315789475,4.705263157894737,4.5,118.65761904761906
256,118.65761904761906,4.718571428571429,4.4,117.34700000000001
257,117.34700000000001,4.584,4.5,117.225
258,117.225,4.556000000000001,4.4,120.59722222222223
259,120.59722222222223,4.7666666666666675,4.6,120.50166666666665
260,120.50166666666665,4.71388888888889,4.5,117.2757142857143
261,117.2757142857143,4.557142857142857,4.4,118.83349999999999
262,118.83349999999999,4.687,4.5,120.68249999999998
263,120.68249999999998,4.746499999999999,4.4,122.61809523809524
264,122.61809523809524,5.098571428571428,4.6,121.548
265,121.548,4.985,4.7,116.72434782608697
266,116.72434782608697,4.673913043478262,4.6,114.95823529411767
267,114.95823529411767,4.509411764705883,4.7,115.74136363636366
268,115.74136363636366,4.512272727272727,4.7,111.38736842105264
269,111.38736842105264,4.150526315789475,4.7,112.245
270,112.245,4.08388888888889,5.0,107.70999999999998
271,107.70999999999998,3.6911111111111117,5.0,107.12789473684211
272,107.12789473684211,3.730000000000001,4.9,100.85526315789473
273,100.85526315789473,3.499473684210526,5.1,102.4890476190476
274,102.4890476190476,3.6361904761904755,5.0,104.18263157894735
275,104.18263157894735,3.8668421052631587,5.4,106.9047619047619
276,106.9047619047619,4.08047619047619,5.6,106.8147619047619
277,106.8147619047619,3.9657142857142866,5.8,109.27952380952382
278,109.27952380952382,3.8761904761904757,6.1,106.65578947368421
279,106.65578947368421,3.6794736842105262,6.1,100.33363636363637
280,100.33363636363637,3.770454545454544,6.5,96.846875
281,96.846875,3.4743749999999998,6.8,91.3215
282,91.3215,2.418,7.3,90.38055555555556
283,90.38055555555556,2.4972222222222222,7.8,92.55222222222221
284,92.55222222222221,2.8577777777777773,8.3,97.87238095238096
285,97.87238095238096,2.81,8.7,98.92099999999998
286,98.92099999999998,2.883,9.0,96.41058823529413
287,96.41058823529413,3.3088235294117645,9.4,96.51727272727271
288,96.51727272727271,3.700454545454546,9.5,94.43380952380951
289,94.43380952380951,3.529047619047619,9.5,94.83809523809525
290,94.83809523809525,3.5728571428571434,9.6,91.4011111111111
291,91.4011111111111,3.3788888888888895,9.8,90.28904761904762
292,90.28904761904762,3.3623809523809522,10.0,89.27470588235295
293,89.27470588235295,3.378823529411765,9.9,89.4555
294,89.4555,3.557,9.9,91.17333333333333
295,91.17333333333333,3.7022222222222214,9.8,90.29
296,90.29,3.6722222222222225,9.8,90.51772727272729
297,90.51772727272729,3.7186363636363633,9.9,93.37714285714284
298,93.37714285714284,3.822857142857143,9.9,91.76529411764704
299,91.76529411764704,3.369411764705882,9.6,90.92136363636364
300,90.92136363636364,3.185909090909091,9.4,87.70700000000002
301,87.70700000000002,2.984,9.4,85.47363636363637
302,85.47363636363637,2.679545454545455,9.5,84.38526315789473
303,84.38526315789473,2.634210526315789,9.5,81.86699999999999
304,81.86699999999999,2.5135,9.4,82.43333333333334
305,82.43333333333334,2.749444444444444,9.8,83.4255
306,83.4255,3.2659999999999996,9.3,82.61111111111111
307,82.61111111111111,3.3672222222222223,9.1,82.49777777777778
308,82.49777777777778,3.5561111111111106,9.0,81.79363636363637
309,81.79363636363637,3.4036363636363633,9.0,83.4257894736842
310,83.4257894736842,3.4363157894736838,9.1,81.25722222222221
311,81.25722222222221,3.146666666666667,9.0,80.51181818181819
312,80.51181818181819,2.984090909090909,9.1,79.3973684210526
313,79.3973684210526,2.9752631578947364,9.0,77.2208695652174
314,77.2208695652174,2.2865217391304347,9.0,76.84105263157895
315,76.84105263157895,1.9652631578947366,9.0,76.772
316,76.772,2.128,8.8,77.57000000000001
317,77.57000000000001,2.0011111111111113,8.6,77.84549999999999
318,77.84549999999999,1.9614999999999998,8.5,76.97833333333331
319,76.97833333333331,1.9372222222222222,8.3,78.392
320,78.392,1.9535,8.3,82.43476190476191
321,82.43476190476191,2.1476190476190475,8.2,81.48950000000002
322,81.48950000000002,2.0315,8.2,79.71549999999999
323,79.71549999999999,1.7719999999999996,8.2,79.32142857142856
324,79.32142857142856,1.604285714285714,8.2,78.98299999999999
325,78.98299999999999,1.4965,8.2,78.66478260869565
326,78.66478260869565,1.6669565217391302,8.1,78.16777777777777
327,78.16777777777777,1.6977777777777776,7.8,78.94333333333333
328,78.94333333333333,1.7176190476190474,7.8,80.86105263157894
329,80.86105263157894,1.6394736842105262,7.7,83.57777777777777
330,83.57777777777777,1.6938888888888888,7.9,89.16
331,89.16,1.8899999999999997,8.0,93.16611111111112
332,93.16611111111112,1.961111111111111,7.7,94.78842105263158
333,94.78842105263158,1.9400000000000004,7.5,97.70952380952379
334,97.70952380952379,1.7319047619047618,7.6,101.08199999999998
335,101.08199999999998,1.9300000000000002,7.5,97.429
336,97.429,2.288,7.5,99.69761904761903
337,99.69761904761903,2.5580952380952384,7.3,97.87000000000002
338,97.87000000000002,2.7281818181818185,7.2,99.2788888888889
339,99.2788888888889,2.8,7.2,97.85136363636362
340,97.85136363636362,2.5936363636363633,7.2,99.97888888888889
341,99.97888888888889,2.707222222222222,6.9,103.41157894736843
342,103.41157894736843,2.878421052631579,6.7,103.935
343,103.935,2.821666666666667,6.6,102.1561111111111
344,102.1561111111111,2.6899999999999995,6.7,102.27250000000001
345,102.27250000000001,2.7125,6.7,102.5655
346,102.5655,2.6910000000000003,6.3,101.78210526315792
347,101.78210526315792,2.54578947368421,6.3,102.05238095238094
348,102.05238095238094,2.587619047619048,6.1,101.70142857142858
349,101.70142857142858,2.5252380952380955,6.2,102.95714285714287
350,102.95714285714287,2.4080952380952376,6.2,107.24421052631578
351,107.24421052631578,2.5200000000000005,5.9,108.06136363636364
352,108.06136363636364,2.2818181818181817,5.7,116.23249999999997
353,116.23249999999997,2.3150000000000004,5.8,119.3595
354,119.3595,2.1959999999999997,5.6,118.30777777777777
355,118.30777777777777,1.8466666666666665,5.7,118.56333333333333
356,118.56333333333333,1.9683333333333333,5.5,120.38681818181821
357,120.38681818181821,2.034090909090909,5.5,119.54952380952383
358,119.54952380952383,1.915714285714286,5.4,120.6894117647059
359,120.6894117647059,2.195294117647059,5.5,123.75045454545453
360,123.75045454545453,2.3540909090909086,5.3,123.2433333333333
361,123.2433333333333,2.3085714285714283,5.2,123.23380952380951
362,123.23380952380951,2.1571428571428575,5.1,120.28499999999998
363,120.28499999999998,2.1622222222222223,5.0,120.06190476190477
364,120.06190476190477,2.051904761904762,5.0,122.51705882352944
365,122.51705882352944,2.257058823529412,5.0,121.92400000000002
366,121.92400000000002,2.2289999999999996,5.0,118.3061111111111
367,118.3061111111111,2.066666666666667,4.9,115.09315789473686
368,115.09315789473686,1.7747368421052632,4.9,113.07380952380953
369,113.07380952380953,1.8790476190476195,5.0,109.8765
370,109.8765,1.7914999999999999,5.0,109.06222222222222
371,109.06222222222222,1.804444444444445,4.7,105.49181818181819
372,105.49181818181819,1.6368181818181815,4.9,103.97105263157896
373,103.97105263157896,1.4852631578947366,4.9,101.2690909090909
374,101.2690909090909,1.5527272727272725,4.9,101.94421052631579
375,101.94421052631579,1.6194736842105264,5.0,103.8175
376,103.8175,1.7520000000000002,4.9,108.01611111111112
377,108.01611111111112,2.141666666666667,4.6,115.89950000000002
378,115.89950000000002,2.4829999999999997,4.7,114.7472222222222
379,114.7472222222222,2.4250000000000003,4.8,113.07157894736841
380,113.07157894736841,2.412105263157895,4.7,113.01454545454544
381,113.01454545454544,2.4777272727272734,4.5,110.10894736842104
382,110.10894736842104,2.28578947368421,4.4,112.2573684210526
383,112.2573684210526,2.2900000000000005,4.3,110.90590909090908
384,110.90590909090908,2.1818181818181817,4.3,112.39368421052635
385,112.39368421052635,2.31,4.3,109.91454545454548
386,109.91454545454548,2.2022727272727267,4.4,110.72315789473683
387,110.72315789473683,2.194210526315789,4.2,112.95666666666668
388,112.95666666666668,2.354761904761905,4.1,112.91749999999999
389,112.91749999999999,2.3504999999999994,4.1,112.94950000000001
390,112.94950000000001,2.3994999999999997,4.1,110.77444444444444
391,110.77444444444444,2.598333333333333,4.1,107.90055555555556
392,107.90055555555556,2.854444444444445,4.1,105.99100000000001
393,105.99100000000001,2.8380000000000005,4.1,107.43199999999999
