,m2p,m2pdf
1,103.946171536641,0.0759098297646892
2,102.359603538039,0.0724158544182263
3,103.105551859946,0.0779263131065434
4,102.077641627585,0.061435228049176
5,97.0298380334492,0.0703353035248244
6,99.1428819503962,0.0859996532352106
7,97.6492668125514,0.0914456453444367
8,97.6996190407016,0.0912320090142656
9,97.1536101222774,0.073267083591992
10,99.9936045398681,0.0948474236030694
11,98.9655859558724,0.0957823469824854
12,97.2737372248465,0.0277625311208585
13,88.4435674438213,0.0495808183132186
14,81.2997306710437,0.0612936883016727
15,85.4427205073812,0.100740033915391
16,83.8751805950258,0.0681144528822091
17,87.8953770144012,0.0264454948326662
18,95.4891094945623,0.0435034310224096
19,101.616939834372,0.0945153299767535
20,99.9092767215417,0.0880178409483089
21,101.088010774967,0.096836908354311
22,101.040945693376,0.048610345823393
23,105.772532029812,0.101656848314372
24,105.22626911741,0.103625630418471
25,105.11664536006,0.0869415787360817
26,107.938192419816,0.0938331957938976
27,105.661253936495,0.073900425031696
28,109.082507353621,0.107284542600577
29,109.569740025934,0.0926884335776717
30,107.157591702949,0.0843266824522818
31,110.01811335901,0.0862197971238104
32,113.579372717748,0.102493235621866
33,112.190921999783,0.0992384244788639
34,114.167704680481,0.0624264430337722
35,118.774858399818,0.0570286161916285
36,124.872937725767,0.0890345932767282
37,123.138796051239,0.089060141435472
38,126.500003657024,0.0144607036202428
39,118.148007807313,0.0612081219384321
40,112.897599286402,0.0862939332580062
41,115.617668929705,0.087016291535687
42,119.168658215766,0.0952222472308314
43,121.939083017003,0.102059626573896
44,121.693208566436,0.0684001427762424
45,126.341829197162,0.0760945791847257
46,130.402811615146,0.10471281083115
47,129.55291330661,0.0680268532985354
48,125.572748438124,0.0746619441559355
49,128.712766892408,0.0782016099926618
50,133.230033038727,0.0984083320877897
51,136.425737622521,0.0571871393322633
52,142.475989783364,0.095642833454471
53,141.362931984454,0.07258267687614
54,146.031363839932,0.000908506704628725
55,133.835103683959,0.000868412534750051
56,117.705869175103,0.0763472099979884
57,121.908779173714,0.0563501606478396
58,119.133382510407,0.0339895589589789
59,112.70532137392,0.0591822362513693
60,118.587745485869,0.0959487007982914
61,121.854705757535,0.0883279800855795
62,120.285991908072,0.0961262376428671
63,123.087767531429,0.0902906592216775
64,120.604087694679,0.0998490237953702
65,119.004739168983,0.0340714887355462
66,111.557663745817,0.058568363540706
67,105.171723058305,0.106684383737565
68,105.058204720212,0.112519201309463
69,104.345079430764,0.0965146057483407
70,101.966818433454,0.0746448577468446
71,105.05535429424,0.0552056958753622
72,110.204461660889,0.0691411964468834
73,105.086237669727,0.112262636519003
74,103.739869393096,0.051575786837983
75,107.92940638264,0.100504579650015
76,104.811627253743,0.0755603308253875
77,107.576993735052,0.109162893283047
78,107.730891286609,0.108011085498684
79,105.811780683411,0.0860569319989526
80,108.085851689732,0.112018491460272
81,108.73929271919,0.0704303062113013
82,112.293165412678,0.0465776972850656
83,118.388613982187,0.0898375320573286
84,115.675672476694,0.0324395947545147
85,122.35552448851,0.105503243133386
86,124.620270429202,0.086395544577418
87,121.58798316698,0.110408003485375
88,122.007838899215,0.0853543388606598
89,125.619804939893,0.0599784327003975
90,121.573062896315,0.0822674518175662
91,118.117500806417,0.0752662160296174
92,122.044387082731,0.114095154650017
93,123.26156415477,0.061554844895861
94,129.057321647414,0.0666995699480847
95,135.424265987018,0.0972671444352135
96,133.935330813907,0.0823943501754722
97,130.715671238007,0.105500905855579
98,131.043801399954,0.0509094541735203
99,125.628885516863,0.0938027629652928
100,122.801088786815,0.0453313075823727
101,116.802055882941,0.0892075683381366
102,119.360395203424,0.103633345027098
103,121.476884031233,0.0894449317865533
104,124.896072987158,0.0716572501666167
105,121.264876875955,0.108037492125745
106,122.696328670697,0.0587485248003465
107,118.411867465072,0.107990099046089
108,118.947533302656,0.111574032038896
109,118.30352954479,0.095689389025018
110,120.154400485664,0.0793479042737436
111,116.8595839895,0.101202230199714
112,117.930563031898,0.105450987459542
113,118.981627696919,0.112184887269677
114,118.639775014337,0.0684940586637621
115,113.86754304756,0.0551195700271875
116,108.2339404064,0.107419218615525
117,109.014272349975,0.102380179667594
118,107.971971205174,0.102004069958689
119,105.603798219922,0.108884310814654
120,106.469779692271,0.0936634204819825
121,108.773599218933,0.102639980096368
122,106.57553506436,0.0265777703551054
123,112.697938656071,0.074030529406919
124,109.770048593745,0.117050629382387
125,108.666332214291,0.0999800205311255
126,109.690988690002,0.115179913100338
127,109.598377463544,0.115849743892035
128,108.376094251371,0.0695032659797063
129,103.488012601039,0.113085039850693
130,102.910527189914,0.114523185378123
131,103.185398046176,0.106909519406945
132,105.343580684022,0.1119307636075
133,105.296308229231,0.0964487664627452
134,107.53008864453,0.117500904115669
135,106.347809604411,0.0940665154889384
136,108.760449332134,0.0757144948776802
137,112.800719044583,0.0971366579599918
138,110.329782018824,0.113151752815076
139,111.1043372014,0.0648120934596253
140,115.211010165561,0.0747543307583271
141,119.448768823266,0.117057129942484
142,119.360348570397,0.0621276886393151
143,114.255094254518,0.0666817553017999
144,117.831658449602,0.117720239303671
145,118.127328714767,0.111993681127205
146,117.572714850702,0.0228284360093652
147,110.771848947377,0.0611301202475065
148,114.73924086005,0.11054257383026
149,116.731053253335,0.113266913928783
