,mfp,mfpdf
1,122.088522130065,0.0880751589153116
2,125.51582120429,0.0673131644545437
3,122.995136740379,0.0984347563809569
4,123.136389304947,0.0926372792490872
5,125.075418344559,0.0693491364472753
6,122.566867629234,0.0638137479312571
7,118.994707764231,0.0862644009246283
8,121.471377799742,0.0985454785144624
9,122.871740408751,0.0562259192408642
10,127.845327574529,0.0482221167558233
11,132.749985225523,0.0967869603625275
12,134.085050855727,0.0753099659845947
13,131.978260240368,0.100615370184629
14,131.875241777266,0.0348073014650096
15,127.214969472969,0.0668646360763926
16,123.716098955819,0.0347686245084291
17,116.969291578845,0.0871752191081813
18,118.855016286989,0.0941482852047708
19,120.093030742883,0.0640626671763253
20,123.955688252223,0.0823014770285242
21,121.856654653369,0.100978042539312
22,122.625006887121,0.0613119688556974
23,118.646453662445,0.089605983187648
24,118.904989959769,0.110069405662638
25,118.632550379066,0.0959312287967116
26,119.852028297433,0.0818863529337966
27,116.940266912296,0.102111379058499
28,117.866101316818,0.104903045429011
29,118.688667244595,0.108262557624944
30,118.795414253228,0.0657105203562962
31,115.98586328696,0.0159006146157461
32,109.369046846452,0.107014097782708
33,109.197910287626,0.100931763672569
34,106.970296663699,0.101521113025234
35,106.609700864085,0.110819180979179
36,106.127124913645,0.083694451924324
37,108.701433915535,0.104146244378497
38,107.050936561138,0.036350275842504
39,112.362930373826,0.0792786596527673
40,109.467082411858,0.103683586066675
41,109.083925469898,0.100421971590284
42,110.473394452963,0.113100765768148
43,110.212659946303,0.101255920445138
44,108.878157096717,0.0604956152520642
45,104.480103326453,0.110920896229536
46,103.262648887736,0.108419431376403
47,102.330212803491,0.0847745732253891
48,104.292210317702,0.107861271982206
49,105.446644841604,0.101265152609902
50,107.294711664731,0.112662409632146
51,106.611826025043,0.0916672773571917
52,108.083679157989,0.0614559953285454
53,112.071613433022,0.105547632692649
54,110.886808491167,0.109430209344814
55,111.412023560118,0.0710359035127467
56,114.694364821342,0.0639816705709708
57,118.113123518922,0.114968053394613
58,119.612412080909,0.0573994943657826
59,116.263999026237,0.102741558663321
60,118.401162563331,0.106052440705116
61,117.761413023008,0.103999344623204
62,117.290467940702,0.0250047625432574
63,111.599614657234,0.0824705402659795
64,114.835646561439,0.10672962609406
65,115.344022232815,0.102703277511129
66,116.199755992962,0.108998144190983
67,117.059394916859,0.10119696416304
68,118.710503334373,0.113872145040461
69,117.606242569898,0.120423366873948
70,117.220423822668,0.0714772960493434
71,120.677580719982,0.116076762551285
72,120.730405881163,0.06992396303313
73,117.559863072142,0.115530317825036
74,119.145261142123,0.105902270815772
75,120.790250202431,0.105510946441978
76,123.018290323823,0.118378690318527
77,121.882547213095,0.0355191542978674
78,117.090289070449,0.0972752500382311
79,114.989723653035,0.121334114824439
80,115.520393249351,0.056167264511016
81,111.412736838752,0.116828766449278
82,111.546944198711,0.0628860476664437
83,107.839289999858,0.12144031088987
84,107.703316709293,0.011788406724829
85,100.213850150242,0.091249203578632
86,102.967276691965,0.11546087725376
87,103.556022479723,0.072169985111731
88,106.350791716025,0.119834679779519
89,106.383998450204,0.0812779804116687
90,108.957368264666,0.0932643170912084
91,106.264098488639,0.0259935809067439
92,99.9451656426672,0.0778992335951607
93,96.7377505238064,0.0383798282146893
94,91.0310985902738,0.120422930784896
95,88.9808215276874,0.0671056059338928
96,92.0628978317621,0.0175786643760109
97,97.8165503296777,0.115191696014336
98,98.7241567078504,0.0879026426329026
99,96.2298414668725,0.132738196808166
100,95.6590471037009,0.102852017703884
101,94.046013556324,0.119909243320462
102,94.2884747858381,0.0828582838574108
103,91.8484189079834,0.110426472858838
104,89.5433737389018,0.117993766064836
105,88.7653843970425,0.114504170819926
106,89.1219081551279,0.10464570959446
107,90.4846859356331,0.120423685419673
108,90.126424197399,0.121662651154327
109,90.6812067864934,0.0864865424638714
110,93.3343166322635,0.116958205022713
111,91.2088482777821,0.125286918431251
112,90.4593976842137,0.0874045559146972
113,87.7756654334644,0.0958794661865551
114,85.4555367789085,0.1111962502549
115,83.435242245356,0.109523814178741
116,81.1939019018385,0.114175494393204
117,81.5342225274646,0.102834367040325
118,82.9034109646327,0.127206794308631
119,81.5547260470326,0.116601752534915
120,81.6356490780624,0.122914482767473
121,80.930961553443,0.0899857830891837
122,83.3371932165445,0.0890245201445856
123,81.0589963643094,0.124423788646624
124,80.5344576806121,0.109150331501146
125,79.5682789562041,0.0954993907454132
126,76.5747641434115,0.120734983166833
127,76.2157393229627,0.122198839292401
128,76.1305459191234,0.111506857506993
129,77.0624454658833,0.122161394363909
130,77.5180718869636,0.124811166188318
131,76.5333652299181,0.108956889331465
132,77.6380687712129,0.0403991384235902
133,82.1520289176641,0.117861388162166
134,81.0371225775465,0.118245365663264
135,78.9473793736187,0.11762123164441
136,79.0291097328775,0.12275980078598
137,78.5054602306796,0.119702383863716
138,78.585615337022,0.131959390836574
139,78.3299967333092,0.123141557403932
140,78.6698707732862,0.100483633843203
141,80.5342504896572,0.0792597633556826
142,83.5444170750854,0.0306601882048059
143,88.9382082277733,0.0523255189027035
144,93.2366837819127,0.112763003783056
145,95.3256793250575,0.0949197152851943
146,99.1048774662989,0.102763249684738
147,102.666808184808,0.0308927328825419
148,97.3633464384788,0.0954495174475751
149,100.121218447991,0.0962696212495926
150,98.5017401023157,0.122498913654139
151,98.7557868299996,0.124330907374749
152,98.4810918217579,0.114123773047701
153,100.377937046265,0.0796556628449381
154,104.304126290675,0.1230814073766
155,104.68745010866,0.0898489321788802
156,102.510537943959,0.144371676109461
157,102.49701372559,0.122790723833031
158,102.967585483247,0.123564354983641
159,102.398873228369,0.12913737046698
160,102.463720309741,0.120688141448746
161,102.076721238791,0.119233471043058
162,102.913066096964,0.045946217109768
163,107.841217983473,0.13267336817424
164,108.766096361627,0.00670078405891189
165,117.735294597007,0.11107564569256
166,120.713950833508,0.0942002189523058
167,119.213499451451,0.114633764482904
168,120.299463524869,0.120879473400648
169,121.179926558516,0.110030044029279
170,120.665241802022,0.122964587140545
171,121.259830138669,0.0925523186358431
172,124.71315661607,0.118352955857957
173,124.389435615267,0.118453979363926
174,124.215266982338,0.057991524326845
175,121.326289860915,0.124279240757129
176,120.682379581454,0.107310093614806
177,122.897105630366,0.125195003818252
178,122.313448196801,0.0539627359080764
179,119.0117936501,0.0566894226646412
180,115.439279689414,0.0973875850935438
181,113.45645474366,0.0661201100980883
182,108.903616410573,0.126116515349027
183,109.263364179702,0.0592661076772074
184,105.173745973673,0.120225996226201
185,102.728233106461,0.114929609184988
186,100.63243536274,0.122093402165159
187,100.399301045456,0.0695960269799334
188,103.789513219817,0.0485384689237983
189,107.743186175677,0.00455332929728726
190,116.076485875242,0.120918123550147
191,115.004135979295,0.102623787902545
192,113.273764079715,0.123343738912598
193,113.204925420413,0.0778681206199936
194,110.373705245735,0.105525154392714
195,112.380669081019,0.118434383529136
196,111.535059538181,0.120805815398757
197,112.425442658979,0.0938950784611855
198,109.718741854437,0.109625819779388
199,110.572786927188,0.0951941950414838
200,112.908432797514,0.125684486071581
201,113.094347587811,0.128909759129582
202,112.819092256313,0.101725269210365
203,110.821505937516,0.0828122628751563
204,107.795468055638,0.108417427991162
205,105.840571082615,0.112723786992534
