,m2p,m2pdf
1,104.202495664193,0.0752734927103931
2,102.498800119957,0.0732266507356426
3,103.426348512497,0.0740088702904495
4,102.075102106169,0.0599506740571446
5,97.298862821289,0.0671949030734736
6,98.8340532835027,0.0752750559780824
7,97.8572843003339,0.0757515665632587
8,97.483408213375,0.0803569288389606
9,97.0020355069666,0.063321099647391
10,99.5791124475816,0.0801015885724494
11,99.1343423950057,0.0743471909902802
12,97.660651117854,0.0313688623243709
13,89.3265363501754,0.0426751780410899
14,81.7013851943963,0.0607693963043543
15,83.9533965738418,0.0740702458247171
16,82.9949841780783,0.0544491182827583
17,86.3211050042376,0.0219936655960084
18,94.4071305556168,0.0374583473581071
19,101.071341810892,0.0767167812496591
20,100.751822107734,0.0742063152480413
21,102.053192521622,0.0782591183435832
22,101.819307561478,0.0574443036630439
23,106.436211585206,0.0791507195279643
24,106.226372901026,0.0769778298637221
25,106.602487098423,0.0779864750054563
26,108.053611273412,0.0753162018571204
27,106.675556634274,0.072716699838201
28,109.885375675246,0.0771727381893703
29,110.157015622894,0.069684063454477
30,107.58109837252,0.073491798055254
31,110.730673297968,0.0777513512161481
32,113.165947640805,0.0784108373798021
33,113.100852987595,0.0789752378788027
34,114.790560665955,0.0662809296244005
35,119.243627217427,0.0627792329729226
36,124.568525784649,0.0749133412219781
37,123.633934594814,0.0751456738955865
38,127.224739855576,0.0202299492405814
39,119.541031673422,0.0452389922014698
40,113.741329132286,0.0764187986913263
41,115.434515043315,0.0712861108705133
42,118.852317026121,0.0753110969530452
43,121.149470764625,0.0865357320681297
44,121.537451594797,0.0622524717171268
45,126.415173873499,0.0662563316249521
46,130.96444339507,0.0820729929813078
47,130.649691686685,0.0519813684959421
48,126.295746776382,0.0721286042490761
49,129.71833718853,0.0791987862466402
50,133.349198691029,0.0796770541493303
51,136.133346135716,0.0541671249619749
52,142.341059502986,0.0800968643988891
53,141.840530304107,0.0709467866676037
54,146.410087548083,0.00354799128258844
55,134.475999058304,0.00207694135298191
56,118.92128539951,0.077697421255934
57,120.393984248131,0.0692009371213241
58,117.323745531732,0.0571770249460798
59,111.823446032149,0.0486107222251849
60,117.148953620061,0.0723386372931793
61,120.414376992791,0.086328378421744
62,119.934988076551,0.0743135151764308
63,122.330439251555,0.082507711062589
64,120.48703572195,0.0828054752604307
65,119.171780149596,0.0393516062398751
66,111.90917150454,0.0542356156970384
67,105.399456917775,0.0836674887375247
68,104.673556633119,0.0862076268385551
69,104.136255192026,0.0792243541688227
70,101.211665883681,0.0595000736368575
71,104.871578773166,0.0547373286155233
72,109.658992463113,0.0696817037840872
73,105.687035258655,0.0768218856894159
74,104.40800417885,0.0619986876385597
75,108.19110943566,0.0794730488294313
76,105.471717267479,0.0738999928800899
77,107.62221755673,0.0859195938480159
78,107.993261793637,0.0857837686179786
79,106.126635030837,0.0770596765753891
80,108.297141746136,0.0872868797446619
81,108.536559435081,0.0639954020630666
82,112.909436336778,0.0590398436273918
83,118.223947462014,0.0790043567754495
84,116.254747397435,0.0494354113916064
85,122.475749101954,0.0856209849201408
86,124.993166805234,0.0700502100818124
87,122.200330437601,0.0851780479848053
88,122.634381764229,0.0833174544441294
89,125.500526212222,0.0608423198709889
90,121.548011769979,0.0732689816231375
91,118.446967890552,0.0732734590817151
92,122.053725442971,0.0895789976630652
93,122.99691125953,0.0578700686058497
94,128.571884799729,0.0584419317625811
95,134.619773637377,0.0858202590220502
96,134.467862939921,0.0679432817048292
97,131.011902818369,0.0915046029615163
98,131.672310810215,0.0461320749318593
99,126.094242496019,0.0758133124923772
100,123.387459576928,0.0423803345123488
101,117.077054653561,0.0815298475853695
102,119.207632908453,0.0859198807008962
103,120.924899399015,0.0723308087131509
104,124.96772793588,0.0680723934008956
105,121.052126184766,0.0872748034541935
106,122.639548482596,0.0606636203769055
107,117.469519620434,0.0856166028395168
108,119.374268244366,0.0928863545830205
109,118.307772674614,0.090234374851454
110,120.002830455622,0.0754706539430094
111,116.744726016501,0.0882719962551402
112,118.416768626857,0.0953939477029864
113,118.573537602499,0.0874379571137866
114,118.623225977279,0.0668979923588319
115,113.930010290204,0.0555698002874961
116,107.540253173231,0.0885458968881096
117,108.553193546309,0.094212279140926
118,106.953654707391,0.0903415009762165
119,105.461819488321,0.092510629684585
120,106.149932491909,0.0808158103221058
121,108.30690975464,0.0912621386961039
122,106.621420659425,0.0345143725285107
123,113.214585815854,0.0634998793076573
124,108.600866889963,0.0912177522794
125,108.869669060482,0.0889401272704746
126,110.262084013771,0.0964412286900902
127,109.548863546582,0.0940155322899731
128,108.198170687838,0.0707522252226058
129,103.69456869094,0.0970527710439251
130,102.978369914708,0.0955979147366235
131,102.700380769753,0.0849985316464658
132,104.762577587884,0.0913791385150192
133,105.221705630864,0.080995027622621
134,107.480581209859,0.0949959596110728
135,106.759296929631,0.0860332316536079
136,108.885137574211,0.0726525717202656
137,112.645093707449,0.089136015008539
138,110.465548583565,0.0978539067644902
139,110.981732297902,0.0624787791037594
140,115.707835490745,0.0793052794745922
141,119.639544254559,0.092553482302236
142,119.260295053033,0.0639327724420838
143,114.877250552699,0.075921269840296
144,118.579064963261,0.0924649477343599
145,117.444349368609,0.100078685867409
146,117.239645453753,0.036131822055103
147,110.579314089003,0.0611909934716667
148,114.999263888696,0.0996138587363394
149,116.236882273052,0.0998054177841055
150,116.012633020348,0.0955110299547234
151,117.771051996069,0.0975290036697042
152,119.300007576605,0.0898272348958684
153,117.201171114687,0.097286504749984
154,117.354750513306,0.0718626083820354
155,121.315863452623,0.098511620604177
156,120.928939885309,0.0653746142338094
157,116.80003715969,0.086758630054646
158,119.347992031991,0.0969142507992636
159,121.398970219136,0.0933492308925072
160,123.196721402489,0.0895878599435502
161,121.590050287478,0.0461913107160553
162,115.922522361391,0.0965266122707732
163,114.488382332133,0.0957516420632687
164,115.735406279417,0.0550704870483083
165,110.191432815836,0.0877154149133422
166,112.395147623674,0.0500896779242105
167,106.639317078756,0.10184004954183
168,106.663206101098,0.0346335448162171
169,99.3506294648611,0.0744148014514368
170,102.016658691815,0.0859678596377085
171,104.113679031826,0.0794453059253402
172,107.339749783208,0.0984912402027519
173,106.464946043022,0.0794599389946787
174,109.504038186213,0.0778704562814603
175,106.030753714725,0.0338310816896609
176,98.2178708417026,0.0937200954982106
177,95.2795857288268,0.0610901977870724
178,89.1437834477274,0.0985823167452664
179,89.2117241018132,0.0703876226631622
180,92.1581742722281,0.0352812939939081
181,98.7515874813545,0.102352844949429
182,99.1574938712919,0.0798371805985003
183,94.991508237672,0.0965995240996521
184,96.0364023996343,0.0921902499708769
185,93.6598782434416,0.0991352793180297
186,94.3562357105586,0.0779347129551658
187,89.987008496891,0.0967176996215114
188,89.4346895426741,0.0992715376844252
189,88.3932636848141,0.0999519386938744
190,89.0490927587708,0.0903209660911241
191,90.9367331210911,0.100459481105851
192,89.5641142088526,0.100594644335704
193,90.1165445319085,0.0726782746215594
194,93.7401271911306,0.0873187863884402
195,91.052367277178,0.103266646694828
196,90.2019575886604,0.0830240614203205
197,86.4288566264302,0.100029802716688
198,84.5569134766706,0.101516623397764
199,83.6793080282711,0.0968209068272578
200,80.8053527367424,0.0926727057171046
201,81.7727625012539,0.0924047993494732
202,83.0600804900955,0.104184768819832
203,81.8494250304839,0.104216489817574
204,81.9883452241443,0.103161646795577
205,81.1982436270607,0.0872715023211949
206,83.1080799098161,0.0933685875488217
207,80.7081267410601,0.107219863757036
208,79.7528923993171,0.100858806387526
209,78.5855927941156,0.0940691217069464
210,76.3255365317422,0.105143574583135
211,76.1289011019299,0.102407551814994
212,76.2682978757438,0.0979615352176959
213,77.2068023942912,0.10793422223149
214,77.3194841872343,0.105985866500136
215,76.344428925263,0.0888789174498478
216,78.1419999933234,0.0547506053741299
217,83.258739003201,0.0952198995737598
218,81.1549363353015,0.096418227304283
219,78.8373417231822,0.106659302687252
220,79.0141293121286,0.106596461914058
221,78.6441006633,0.104332408000489
222,78.199903998705,0.10930143606701
223,78.0403286107879,0.105850522181655
224,78.8372648333735,0.0915888763686251
225,81.2231408250048,0.0885428172385389
226,84.1055676280399,0.0424054384255171
227,90.3272150895037,0.0817343288470236
228,94.4749976574563,0.106281005213386
229,95.5640420389846,0.089859879604055
230,98.9470977113075,0.0891247899477606
231,102.457639264611,0.0412328231411095
232,97.2464344676078,0.0857482806650377
233,100.548121172965,0.0831984532862892
234,97.8631211104199,0.0981318127610108
235,99.9104876673281,0.0954439980658735
236,98.1595761727509,0.0919889673454512
237,100.878432758383,0.0848609980582452
238,104.603663527884,0.10584333006097
239,104.810488502791,0.0833704633871392
240,102.074881961656,0.109625473817855
241,102.651543499653,0.111241231560907
242,102.961113201788,0.105161761444142
243,102.222453262638,0.11034447210938
244,102.521316696625,0.103795328829977
245,101.967526461022,0.108251526674679
246,103.963820953944,0.0731679863242048
247,108.7148359042,0.104259293696061
248,108.780538104822,0.0137189376479662
249,118.845588477606,0.105850353052505
250,120.969929382609,0.0871390754168603
251,118.80458205374,0.106855258645715
252,119.559489370527,0.103096733434167
253,121.660749189812,0.091357319389091
254,120.240436658588,0.107572868334399
255,121.634518184171,0.0919193182090085
256,125.328119271938,0.0928662622644426
257,124.018025863507,0.105845433309559
258,123.951181650506,0.0659589147508675
259,120.4420134583,0.109483545503146
260,120.623750759658,0.0957566906094063
261,123.832747191883,0.0954125610398145
262,122.480291639705,0.0557915397161402
263,117.972362852994,0.0816162030397966
264,114.645432436924,0.0997169286157435
265,112.742800513359,0.0804538699448314
266,109.363539242771,0.112636834030771
267,108.993113417202,0.0690293165239709
268,104.720659586302,0.110892483032025
269,103.394155947445,0.0944009563917248
270,100.396426819597,0.104208036573426
271,101.568390411423,0.0918540640698187
272,104.215756833783,0.0632523415898606
273,108.893150031471,0.0163854964880113
274,117.968699207917,0.0744942447314801
275,114.617378129724,0.100290092063969
276,112.679279398802,0.110591728280176
277,113.258652974517,0.0752711274863759
278,109.366322222181,0.0788994386893488
279,112.532417678758,0.101308903242647
280,110.640843415695,0.0983789324403978
281,112.576900691302,0.0848291158589606
282,109.553907277967,0.107973977288008
283,110.874443239812,0.0944629043954406
284,113.792947251347,0.111963077990763
285,113.264304878467,0.119289126133981
286,113.061624400673,0.0905506775995109
287,110.358535389126,0.0899706225065027
288,106.971026562993,0.108152747249944
289,105.219158051103,0.0915165853038971
